method,seed,epoch_eff,split,acc
gpm,42,14.0,T1_all,0.456
gpm,42,14.0,T1_all,0.52275
gpm,42,14.0,T2_nonshortcut_normal,0.0
gpm,42,14.0,T2_nonshortcut_normal,0.18733333333333332
gpm,42,14.0,T2_shortcut_masked,0.0
gpm,42,14.0,T2_shortcut_masked,0.022
gpm,42,14.0,T2_shortcut_normal,0.0
gpm,42,14.0,T2_shortcut_normal,0.042
gpm,42,15.0,T1_all,0.4655
gpm,42,15.0,T1_all,0.51925
gpm,42,15.0,T2_nonshortcut_normal,0.0
gpm,42,15.0,T2_nonshortcut_normal,0.19666666666666666
gpm,42,15.0,T2_shortcut_masked,0.0
gpm,42,15.0,T2_shortcut_masked,0.028
gpm,42,15.0,T2_shortcut_normal,0.0
gpm,42,15.0,T2_shortcut_normal,0.052
gpm,42,16.0,T1_all,0.47425
gpm,42,16.0,T1_all,0.5165
gpm,42,16.0,T2_nonshortcut_normal,0.0
gpm,42,16.0,T2_nonshortcut_normal,0.20933333333333334
gpm,42,16.0,T2_shortcut_masked,0.0
gpm,42,16.0,T2_shortcut_masked,0.034
gpm,42,16.0,T2_shortcut_normal,0.0
gpm,42,16.0,T2_shortcut_normal,0.05
gpm,42,17.0,T1_all,0.4655
gpm,42,17.0,T1_all,0.5125
gpm,42,17.0,T2_nonshortcut_normal,0.0
gpm,42,17.0,T2_nonshortcut_normal,0.21466666666666667
gpm,42,17.0,T2_shortcut_masked,0.0
gpm,42,17.0,T2_shortcut_masked,0.038
gpm,42,17.0,T2_shortcut_normal,0.0
gpm,42,17.0,T2_shortcut_normal,0.064
gpm,42,18.0,T1_all,0.474
gpm,42,18.0,T1_all,0.51375
gpm,42,18.0,T2_nonshortcut_normal,0.0
gpm,42,18.0,T2_nonshortcut_normal,0.22733333333333333
gpm,42,18.0,T2_shortcut_masked,0.0
gpm,42,18.0,T2_shortcut_masked,0.04
gpm,42,18.0,T2_shortcut_normal,0.0
gpm,42,18.0,T2_shortcut_normal,0.066
gpm,42,19.0,T1_all,0.47925
gpm,42,19.0,T1_all,0.51125
gpm,42,19.0,T2_nonshortcut_normal,0.0
gpm,42,19.0,T2_nonshortcut_normal,0.22533333333333333
gpm,42,19.0,T2_shortcut_masked,0.0
gpm,42,19.0,T2_shortcut_masked,0.044
gpm,42,19.0,T2_shortcut_normal,0.0
gpm,42,19.0,T2_shortcut_normal,0.072
gpm,42,20.0,T1_all,0.4875
gpm,42,20.0,T1_all,0.51
gpm,42,20.0,T2_nonshortcut_normal,0.0
gpm,42,20.0,T2_nonshortcut_normal,0.24
gpm,42,20.0,T2_shortcut_masked,0.0
gpm,42,20.0,T2_shortcut_masked,0.042
gpm,42,20.0,T2_shortcut_normal,0.0
gpm,42,20.0,T2_shortcut_normal,0.09
gpm,42,21.0,T1_all,0.486
gpm,42,21.0,T1_all,0.508
gpm,42,21.0,T2_nonshortcut_normal,0.0
gpm,42,21.0,T2_nonshortcut_normal,0.24133333333333334
gpm,42,21.0,T2_shortcut_masked,0.0
gpm,42,21.0,T2_shortcut_masked,0.05
gpm,42,21.0,T2_shortcut_normal,0.0
gpm,42,21.0,T2_shortcut_normal,0.09
gpm,42,22.0,T1_all,0.48575
gpm,42,22.0,T1_all,0.5065
gpm,42,22.0,T2_nonshortcut_normal,0.0
gpm,42,22.0,T2_nonshortcut_normal,0.25866666666666666
gpm,42,22.0,T2_shortcut_masked,0.0
gpm,42,22.0,T2_shortcut_masked,0.046
gpm,42,22.0,T2_shortcut_normal,0.0
gpm,42,22.0,T2_shortcut_normal,0.098
gpm,42,23.0,T1_all,0.4985
gpm,42,23.0,T1_all,0.50525
gpm,42,23.0,T2_nonshortcut_normal,0.0
gpm,42,23.0,T2_nonshortcut_normal,0.262
gpm,42,23.0,T2_shortcut_masked,0.0
gpm,42,23.0,T2_shortcut_masked,0.052
gpm,42,23.0,T2_shortcut_normal,0.0
gpm,42,23.0,T2_shortcut_normal,0.098
gpm,42,24.0,T1_all,0.4875
gpm,42,24.0,T1_all,0.50475
gpm,42,24.0,T2_nonshortcut_normal,0.0
gpm,42,24.0,T2_nonshortcut_normal,0.278
gpm,42,24.0,T2_shortcut_masked,0.0
gpm,42,24.0,T2_shortcut_masked,0.05
gpm,42,24.0,T2_shortcut_normal,0.0
gpm,42,24.0,T2_shortcut_normal,0.098
gpm,42,25.0,T1_all,0.4935
gpm,42,25.0,T1_all,0.50225
gpm,42,25.0,T2_nonshortcut_normal,0.0
gpm,42,25.0,T2_nonshortcut_normal,0.288
gpm,42,25.0,T2_shortcut_masked,0.0
gpm,42,25.0,T2_shortcut_masked,0.052
gpm,42,25.0,T2_shortcut_normal,0.0
gpm,42,25.0,T2_shortcut_normal,0.104
gpm,42,26.0,T1_all,0.50025
gpm,42,26.0,T1_all,0.5
gpm,42,26.0,T2_nonshortcut_normal,0.0
gpm,42,26.0,T2_nonshortcut_normal,0.29
gpm,42,26.0,T2_shortcut_masked,0.0
gpm,42,26.0,T2_shortcut_masked,0.064
gpm,42,26.0,T2_shortcut_normal,0.0
gpm,42,26.0,T2_shortcut_normal,0.122
gpm,42,27.0,T1_all,0.49575
gpm,42,27.0,T1_all,0.49925
gpm,42,27.0,T2_nonshortcut_normal,0.0
gpm,42,27.0,T2_nonshortcut_normal,0.304
gpm,42,27.0,T2_shortcut_masked,0.0
gpm,42,27.0,T2_shortcut_masked,0.064
gpm,42,27.0,T2_shortcut_normal,0.0
gpm,42,27.0,T2_shortcut_normal,0.124
gpm,42,28.0,T1_all,0.507
gpm,42,28.0,T1_all,0.49475
gpm,42,28.0,T2_nonshortcut_normal,0.0
gpm,42,28.0,T2_nonshortcut_normal,0.31266666666666665
gpm,42,28.0,T2_shortcut_masked,0.0
gpm,42,28.0,T2_shortcut_masked,0.062
gpm,42,28.0,T2_shortcut_normal,0.0
gpm,42,28.0,T2_shortcut_normal,0.124
gpm,42,29.0,T1_all,0.512
gpm,42,29.0,T1_all,0.4935
gpm,42,29.0,T2_nonshortcut_normal,0.0
gpm,42,29.0,T2_nonshortcut_normal,0.32
gpm,42,29.0,T2_shortcut_masked,0.0
gpm,42,29.0,T2_shortcut_masked,0.07
gpm,42,29.0,T2_shortcut_normal,0.0
gpm,42,29.0,T2_shortcut_normal,0.134
gpm,42,30.0,T1_all,0.50075
gpm,42,30.0,T1_all,0.49225
gpm,42,30.0,T2_nonshortcut_normal,0.0
gpm,42,30.0,T2_nonshortcut_normal,0.31666666666666665
gpm,42,30.0,T2_shortcut_masked,0.0
gpm,42,30.0,T2_shortcut_masked,0.066
gpm,42,30.0,T2_shortcut_normal,0.0
gpm,42,30.0,T2_shortcut_normal,0.124
gpm,42,31.0,T1_all,0.507
gpm,42,31.0,T1_all,0.48725
gpm,42,31.0,T2_nonshortcut_normal,0.0
gpm,42,31.0,T2_nonshortcut_normal,0.33666666666666667
gpm,42,31.0,T2_shortcut_masked,0.0
gpm,42,31.0,T2_shortcut_masked,0.06
gpm,42,31.0,T2_shortcut_normal,0.0
gpm,42,31.0,T2_shortcut_normal,0.114
gpm,42,32.0,T1_all,0.505
gpm,42,32.0,T1_all,0.485
gpm,42,32.0,T2_nonshortcut_normal,0.0
gpm,42,32.0,T2_nonshortcut_normal,0.3253333333333333
gpm,42,32.0,T2_shortcut_masked,0.0
gpm,42,32.0,T2_shortcut_masked,0.072
gpm,42,32.0,T2_shortcut_normal,0.0
gpm,42,32.0,T2_shortcut_normal,0.132
gpm,42,33.0,T1_all,0.5135
gpm,42,33.0,T1_all,0.48175
gpm,42,33.0,T2_nonshortcut_normal,0.0
gpm,42,33.0,T2_nonshortcut_normal,0.3426666666666667
gpm,42,33.0,T2_shortcut_masked,0.0
gpm,42,33.0,T2_shortcut_masked,0.064
gpm,42,33.0,T2_shortcut_normal,0.0
gpm,42,33.0,T2_shortcut_normal,0.128
gpm,42,34.0,T1_all,0.51375
gpm,42,34.0,T1_all,0.4805
gpm,42,34.0,T2_nonshortcut_normal,0.0
gpm,42,34.0,T2_nonshortcut_normal,0.33866666666666667
gpm,42,34.0,T2_shortcut_masked,0.0
gpm,42,34.0,T2_shortcut_masked,0.078
gpm,42,34.0,T2_shortcut_normal,0.0
gpm,42,34.0,T2_shortcut_normal,0.132
gpm,42,35.0,T1_all,0.525
gpm,42,35.0,T1_all,0.48075
gpm,42,35.0,T2_nonshortcut_normal,0.0
gpm,42,35.0,T2_nonshortcut_normal,0.3413333333333333
gpm,42,35.0,T2_shortcut_masked,0.0
gpm,42,35.0,T2_shortcut_masked,0.076
gpm,42,35.0,T2_shortcut_normal,0.0
gpm,42,35.0,T2_shortcut_normal,0.13
gpm,42,36.0,T1_all,0.525
gpm,42,36.0,T1_all,0.4805
gpm,42,36.0,T2_nonshortcut_normal,0.0
gpm,42,36.0,T2_nonshortcut_normal,0.344
gpm,42,36.0,T2_shortcut_masked,0.0
gpm,42,36.0,T2_shortcut_masked,0.074
gpm,42,36.0,T2_shortcut_normal,0.0
gpm,42,36.0,T2_shortcut_normal,0.126
gpm,42,37.0,T1_all,0.5275
gpm,42,37.0,T1_all,0.4805
gpm,42,37.0,T2_nonshortcut_normal,0.0
gpm,42,37.0,T2_nonshortcut_normal,0.3453333333333333
gpm,42,37.0,T2_shortcut_masked,0.0
gpm,42,37.0,T2_shortcut_masked,0.074
gpm,42,37.0,T2_shortcut_normal,0.0
gpm,42,37.0,T2_shortcut_normal,0.128
gpm,42,38.0,T1_all,0.52875
gpm,42,38.0,T1_all,0.481
gpm,42,38.0,T2_nonshortcut_normal,0.0
gpm,42,38.0,T2_nonshortcut_normal,0.3446666666666667
gpm,42,38.0,T2_shortcut_masked,0.0
gpm,42,38.0,T2_shortcut_masked,0.074
gpm,42,38.0,T2_shortcut_normal,0.0
gpm,42,38.0,T2_shortcut_normal,0.128
gpm,42,39.0,T1_all,0.53025
gpm,42,39.0,T1_all,0.48
gpm,42,39.0,T2_nonshortcut_normal,0.0
gpm,42,39.0,T2_nonshortcut_normal,0.3473333333333333
gpm,42,39.0,T2_shortcut_masked,0.0
gpm,42,39.0,T2_shortcut_masked,0.076
gpm,42,39.0,T2_shortcut_normal,0.0
gpm,42,39.0,T2_shortcut_normal,0.128
gpm,42,40.0,T1_all,0.52875
gpm,42,40.0,T1_all,0.48125
gpm,42,40.0,T2_nonshortcut_normal,0.0
gpm,42,40.0,T2_nonshortcut_normal,0.3486666666666667
gpm,42,40.0,T2_shortcut_masked,0.0
gpm,42,40.0,T2_shortcut_masked,0.074
gpm,42,40.0,T2_shortcut_normal,0.0
gpm,42,40.0,T2_shortcut_normal,0.13
gpm,42,41.0,T1_all,0.52975
gpm,42,41.0,T1_all,0.48175
gpm,42,41.0,T2_nonshortcut_normal,0.0
gpm,42,41.0,T2_nonshortcut_normal,0.3486666666666667
gpm,42,41.0,T2_shortcut_masked,0.0
gpm,42,41.0,T2_shortcut_masked,0.076
gpm,42,41.0,T2_shortcut_normal,0.0
gpm,42,41.0,T2_shortcut_normal,0.13
gpm,42,42.0,T1_all,0.53275
gpm,42,42.0,T1_all,0.48
gpm,42,42.0,T2_nonshortcut_normal,0.0
gpm,42,42.0,T2_nonshortcut_normal,0.34933333333333333
gpm,42,42.0,T2_shortcut_masked,0.0
gpm,42,42.0,T2_shortcut_masked,0.076
gpm,42,42.0,T2_shortcut_normal,0.0
gpm,42,42.0,T2_shortcut_normal,0.128
gpm,42,43.0,T1_all,0.5305
gpm,42,43.0,T1_all,0.48
gpm,42,43.0,T2_nonshortcut_normal,0.0
gpm,42,43.0,T2_nonshortcut_normal,0.35
gpm,42,43.0,T2_shortcut_masked,0.0
gpm,42,43.0,T2_shortcut_masked,0.072
gpm,42,43.0,T2_shortcut_normal,0.0
gpm,42,43.0,T2_shortcut_normal,0.13
gpm,42,44.0,T1_all,0.53125
gpm,42,44.0,T1_all,0.481
gpm,42,44.0,T2_nonshortcut_normal,0.0
gpm,42,44.0,T2_nonshortcut_normal,0.35
gpm,42,44.0,T2_shortcut_masked,0.0
gpm,42,44.0,T2_shortcut_masked,0.076
gpm,42,44.0,T2_shortcut_normal,0.0
gpm,42,44.0,T2_shortcut_normal,0.134
gpm,42,45.0,T1_all,0.53225
gpm,42,45.0,T1_all,0.48075
gpm,42,45.0,T2_nonshortcut_normal,0.0
gpm,42,45.0,T2_nonshortcut_normal,0.3506666666666667
gpm,42,45.0,T2_shortcut_masked,0.0
gpm,42,45.0,T2_shortcut_masked,0.076
gpm,42,45.0,T2_shortcut_normal,0.0
gpm,42,45.0,T2_shortcut_normal,0.132
gpm,42,46.0,T1_all,0.53325
gpm,42,46.0,T1_all,0.48
gpm,42,46.0,T2_nonshortcut_normal,0.0
gpm,42,46.0,T2_nonshortcut_normal,0.35133333333333333
gpm,42,46.0,T2_shortcut_masked,0.0
gpm,42,46.0,T2_shortcut_masked,0.076
gpm,42,46.0,T2_shortcut_normal,0.0
gpm,42,46.0,T2_shortcut_normal,0.132
gpm,42,47.0,T1_all,0.53275
gpm,42,47.0,T1_all,0.48
gpm,42,47.0,T2_nonshortcut_normal,0.0
gpm,42,47.0,T2_nonshortcut_normal,0.35
gpm,42,47.0,T2_shortcut_masked,0.0
gpm,42,47.0,T2_shortcut_masked,0.074
gpm,42,47.0,T2_shortcut_normal,0.0
gpm,42,47.0,T2_shortcut_normal,0.132
gpm,42,48.0,T1_all,0.532
gpm,42,48.0,T1_all,0.48025
gpm,42,48.0,T2_nonshortcut_normal,0.0
gpm,42,48.0,T2_nonshortcut_normal,0.3506666666666667
gpm,42,48.0,T2_shortcut_masked,0.0
gpm,42,48.0,T2_shortcut_masked,0.074
gpm,42,48.0,T2_shortcut_normal,0.0
gpm,42,48.0,T2_shortcut_normal,0.132
gpm,42,49.0,T1_all,0.534
gpm,42,49.0,T1_all,0.48025
gpm,42,49.0,T2_nonshortcut_normal,0.0
gpm,42,49.0,T2_nonshortcut_normal,0.352
gpm,42,49.0,T2_shortcut_masked,0.0
gpm,42,49.0,T2_shortcut_masked,0.074
gpm,42,49.0,T2_shortcut_normal,0.0
gpm,42,49.0,T2_shortcut_normal,0.132
